text_id,text,Anger,Joy,Sadness,Surprise,Fear,Disgust
kinyarwanda/new_8_00014,"@user @user Kayiju, nukuri Ngabo aba ari gushweza aha, naramutikuye😂😂 mubwire akwereke amaboko ye uko ameze ...",1,0,0,0,0,0
kinyarwanda/new_8_00016,Amb. @user uhagarariye u Rwanda muri #AbuDhabi @user yifurije Abanyarwanda n’inshuti z’u Rwanda 🇷🇼 umunsi mwiza w’Umuganura. #Umuganura2021 https://t.co/BJZGTPOkXQ,0,2,0,0,0,0
kinyarwanda/new_8_00017,"Iyi minisiteri itangaza ko mu gihe icyorezo cya Covid-19 cyagenza make, icyizere cyo kuramba kizongera kuzamuka.",0,0,0,0,0,0
kinyarwanda/new_8_00018,@user Na 2$ ntago twayanga 😂😂,0,0,0,0,0,0
kinyarwanda/new_8_00019,"Dushimye Imana yo ishobora byose,kuba yemeye ko turamuka...Iragahora ku ngoma ubu n'iteka.Amahoro mwese bavandimwe!!",0,2,0,0,0,0
kinyarwanda/new_8_00020,Biratangaje Kandi biranagayitse kuba umuntu yicara akiyitirira urubuga rw'ikigo nkiki cya @user bano nibo bikusanya bakagenda batwiba tuzumveko bagufashe nibura @user @user @user https://t.co/0CiaEhGt1m,1,0,2,2,0,0
kinyarwanda/new_8_00021,Mwaramutse neza! Uburinzi buturuka ku Mana bubane namwe guhera uyu munsi n’iteka ryose. https://t.co/YR8iOcsSXs,0,0,0,0,0,0
kinyarwanda/new_8_00022,Ikibazo cyamafaranga make muri @user kuri branch ya #pensionplaza kubikuza 1.5M bisaba gutegereza kohari ukora versement #RwOT,0,0,2,0,0,0
kinyarwanda/new_8_00023,"Umuntu akubaka ibitanda bine, bitanu ndetse hari n’uwakodeshaga isambu ya mugenzi we kugira ngo abone aho yanika.",0,0,0,0,0,0
kinyarwanda/new_8_00024,Bamwe mu banyamuryango bagaragaje impungenge z’uko buri wese adashobora kubona ingano y’umusanzu wasabwe kubera ko harimo abatishoboye.,0,0,0,0,2,0
kinyarwanda/new_8_00026,"Habagusenga yavuze ko yasabye imbabazi umugore we batangira gushyira hamwe amafaranga yanyweraga n’ayo yajyanaga mu ndaya, ngo yahise atangira kuyabika yiguriramo igare, atangira kwahirira inka yabo kugeza ubu ngo imaze kugera kuri litiro icumi mu gihe mbere yabonaga litiro eshanu.",0,3,0,0,0,0
kinyarwanda/new_8_00028,@user Ese ikibazo ni inda baterwa cg ni ubusambanyi n'uburaya?,2,0,0,0,0,0
kinyarwanda/new_8_00030,"Ni inkuru yatunguye benshi kuko ku ikubitiro yasakaye binyuze kuri Jambo News, urubuga rwa Jambo Asbl, umuryango ugizwe n’abana bakomoka ku babyeyi bagize uruhare muri Jenoside yakorewe Abatutsi, ubu ushyize imbere ingengabitekerezo yo kuyihakana no kuyipfobya.",0,0,0,3,0,0
kinyarwanda/new_8_00031,"@user @user Ngabo rwose ni umwana Mwiza cyane, afite ubumuntu! Imana imuhe umugisha kubwo kuturemera👏👏",0,2,0,0,0,0
kinyarwanda/new_8_00032,Afande ni consistent himself ! Gahunda ni gahunda nta guteshuka. https://t.co/EY8swayVnr,0,0,0,0,0,0
kinyarwanda/new_8_00033,"Bitunguranye kuri ako gace yahasanze abandi bagabo batatu bose bategereza ko ubwo bwato buhaguruka, ariko ngo yari afite ubwoba ko abo bantu bashya bahuye bashoboraga kumwica cyangwa bakamusunika mu mazi.",0,0,0,0,2,0
kinyarwanda/new_8_00035,Kubita hasi umusenzi amenagurike mu izina rya Yesu 😂 https://t.co/ClxB4cpLqo,3,0,0,0,0,0
kinyarwanda/new_8_00036,Imyenda nkiyi niyo ba mubi cyane bazize ntugashukane https://t.co/cPSnaWXxXw,2,0,0,0,0,0
kinyarwanda/new_8_00037,"Yagize ati ""Uko ari batatu bafatiwe mu bikorwa Polisi yateguye hagendewe ku makuru yamenyekanye aturutse mu Karere ka Bugesera ari naho bakomoka, ko bakora ubujura bwo kwiba batoboye inzu no gushikuza abantu ibyo bafite bakiruka, nyuma bakaza kwimukira mu Karere ka Kamonyi.""",0,0,2,0,0,0
kinyarwanda/new_8_00038,Ashwi da! Bakoresha ibendera ry'u Rwanda risanzwe. Bariya se bakurahe ibendera? Ry'ikihe gihugu se? Nta benders ry'inzererezi ribaho. https://t.co/ln3JQ2nYcb,2,0,0,0,0,0
kinyarwanda/new_8_00039,Ishami ry’Umuryango w’Abibumbye ryita ku Buzima ryatangaje ko indwara ya #Monkeypox ari ikibazo gihangayikishije Isi. #RBAAmakuru https://t.co/BEDzGbNaYR,0,0,0,0,3,0
kinyarwanda/new_8_00040,"Habumugisha Jean Damascène ukorera mu Murenge wa Kabarondo, yavuze ko nyuma y’ubu bugenzuzi bamufungiye ububiko bw’imiti ndetse bakanamuha ibaruwa imuhagarika gukorera umwuga w’ubuvuzi bw’amatungo ku butaka bw’u Rwanda.",0,0,3,0,0,0
kinyarwanda/new_8_00041,"Ati ""Byamenyekanye muri iki gitondo, ni bwo ubuyobozi bw’umudugudu bwazindukiyeyo, kuko uwo mukecuru yabanaga n’umwana we ari babiri, babonye batasohotse, n’ejo batasohotse bugiyeyo busanga bapfuye.""",0,0,3,0,0,0
kinyarwanda/new_8_00042,"Ku wa 07/Ukwakira/2021, @user ku bufatanye na @user bashyikirije imirasire y’izuba 110 ku miryango itagiraga umuriro w’amashanyarazi. #VolunteersMonth https://t.co/NtajCPbwUc",0,2,0,0,0,0
kinyarwanda/new_8_00043,"Ati “Ubundi umutware yabaga afite agace atwara, umutware udafite aho atwaye aba atwaye iki, uwo aba ari bwoko ki?",0,0,0,0,0,0
kinyarwanda/new_8_00045,"@user Najye kurya dodo wenyine, ahangaha ni hahandi umubyeyi yihakana uwo yabyaye",2,0,0,0,0,0
kinyarwanda/new_8_00046,..... Kubyutsa #UniversitySportsFederation kugira ngo ibikorwa bya siporo mu mashuri makuru na kaminuza bitegurwa neza ndetse bikanahabwa umurongo n’ubushobozi. @user @user @user,0,0,0,0,0,0
kinyarwanda/new_8_00048,Umuntu aba yataye umutwe.’’,0,0,2,0,0,0
kinyarwanda/new_8_00050,"@user @user Isabukuru nziza @user Imana y'i@user ikomeze iragira igihe maze nkumva kuri radio,ncima rugira.komera nkitwaramuheto.💪💪💪🙏🙏",0,2,0,0,0,0
kinyarwanda/new_8_00051,"Mukantambara yakomeje asaba abaturage kujya bazirika neza inzu zabo, bagahora banagenzura ko inkuta z’inzu ziziritse neza ngo kuko muri iyo nzu nto basanze amatafari atari acometse neza kuburyo bakeka ko ari nabyo byatumye igikuta kigwa, kuri ubu umurambo wajyanywe gupimwa mu bitaro bya Rwamagana.",0,0,2,0,0,0
kinyarwanda/new_8_00053,Ikoranabuhanga ni inzira yihise yo kubona amakuru akenewe mu iterambere rya @user #DigitalNyamagabe https://t.co/uWCJMHsQF7,0,0,0,0,0,0
kinyarwanda/new_8_00054,"Kristo yazanywe no kugira ngo tubone ubugingo. Nubwo waba warasubiye inyuma; mugarukire! •Luka 12:32 @user Kigali, Rwanda https://t.co/iRanqIkFIc",0,0,0,0,0,0
kinyarwanda/new_8_00056,Mu Mana biremera wanjye ngaho niba utari umupagani Shima Imana Kandi utagenda utagize icyo uvuga urakoze nyagasani amen🙏🙏🙏 https://t.co/qGTW8ANPgH,0,0,0,0,0,0
kinyarwanda/new_8_00058,Irindi kosa yashingiragaho kwari ukumuhagarika mu myitozo inshuro ebyiri nta baruwa imuhagarika arahabwa.,0,0,2,0,0,0
kinyarwanda/new_8_00059,"Murongore mukiri Bato,,, mubyare mugifite imbaraga zo kurera abana no kubateganyiriza hakiri kare,,,, ibya nta gikwe tubireke. 🐰🐰🐰",0,0,0,0,0,0
kinyarwanda/new_8_00061,Nahitamo ko ungaya ko ngenda buhoro ariko sinahitamo ko unshima ngo ejo wongere ungaye.,0,0,0,0,0,0
kinyarwanda/new_8_00062,Ni ku nshuro ya kabiri muri icyo cyumweru Umurwa Mukuru w’u Burusiya wari ugabweho ibitero bya drones.,0,0,0,0,0,0
kinyarwanda/new_8_00064,Nyuma y'imyanzuro yashyizweho abantu barezwe n'ibinezaneza Ariko tubibutsa ko tugomba kubahiriza amabwiriza yo kwirinda Covid-19 https://t.co/LWnjfnZqyQ,0,0,0,0,0,0
kinyarwanda/new_8_00065,"Yakomeje ati “Ariko noneho twisuzumye nk’abanyeshuri tubona ko byoroye ingeso mbi y’ubunebwe aho n’ibintu bisanzwe twabaga twakwitekerereza ngo dukore, ubu ubona ikibazo ugahita wihutira gukoresha AI nk’urugero, ugahita uvuga ngo nta mwanya wo gutekereza ndabishyira muri ‘Chatgpt’ ibinkorere ugasanga biri kugenda bitwangiza.”",0,0,2,0,0,0
kinyarwanda/new_8_00066,Ese Namwe Mubona Uburyo ibintu Bya Munyangire Byeze!?Nonese Biterwa Niki Koko!?Mwaretse Tugafashanya uko Dushoboye Ko ntawuramba nka Nyiragongoo!🙏,0,0,2,0,0,0
kinyarwanda/new_8_00067,Haaaaaaaaa...koma msosi.. Nukuntu bagira ibikabyo nokwiyemera ngo bari connected. Turigumira muri muvuture sha https://t.co/amvkMZISXt,3,0,0,0,0,0
kinyarwanda/new_8_00069,🌋Amakuru agezweho:🌋 Nuko wa munyamakuru wacu #NdahiroValensPappy yamaze kwivana mu mubare w'abafite #Inyinya hano muRwanda.😂,0,0,0,0,0,0
kinyarwanda/new_8_00071,@user Ku bufatanye n'abaturage tugeraje uko dushoboye tubasha kwigiza inyuma imwe muzari zafunze umuhanda; ubu urujya n'uruza rwongeye gukomeza. Murakoze! https://t.co/AirzVDCBQd,0,2,0,0,0,0
kinyarwanda/new_8_00072,@user Ndabakumbuye Cyane..... Umubyeyi wacu Bikira-Mariya akomeze aduhakirwe maze rwongere twiyizire ku isoko (ivomo)...ry'Amahoro,0,2,0,0,0,0
kinyarwanda/new_8_00073,"Erega igiceri cy’icumi ni cyinshi, ugiye ugikata buri mugenzi winjiye mu modoka.""",0,0,0,0,0,0
kinyarwanda/new_8_00074,Harigihe wibwira ko uri gutwika nyamara uri gushiririza 💀,2,0,0,0,0,0
kinyarwanda/new_8_00076,@user Amamaza ubushomeri ufite bugere kuri bose wipfa wenyin😼,2,0,0,0,0,0
kinyarwanda/new_8_00077,"Uwo muntu amaze kubona ko uwo yazanye apfuye yahise yijyana kuri RIB.""",0,0,2,0,0,0
kinyarwanda/new_8_00078,Mbese yari umuntu wananiranye kuko n’ubushize yafatanywe ibiyobyabwenge arafungwa bamukatira imyaka irindwi arajurira barayigabanya bamukatira ine afunguwe ashaka umugore.”,0,0,0,0,0,0
kinyarwanda/new_8_00079,@user @user @user @user @user Fatisuka ujyeguhinga ureke kujajwa! Nubundi ntiwamenya math ngumenye na football!! Jya kurya amacaki,3,0,0,0,0,0
kinyarwanda/new_8_00080,Uyu muhanzi na we basabye ko aguma ku rubyiniro ariko biba iby’ubusa kuko yagomgaga guha umwanya abandi bataramyi bagenzi be.,0,0,0,0,0,0
kinyarwanda/new_8_00081,N’abandi bamaze kumeya ko itabi ari uburozi.,0,0,0,0,0,0
kinyarwanda/new_8_00082,Igitondo kiza ndakwifuriza kugira Isabato nziza kubayemera uyu munsi namwe mugiye gushabika muhahe muronke abatameze neza Mwihangane Imana irabazi,0,2,0,0,0,0
kinyarwanda/new_8_00083,@user Leta y’uRwanda ntacyo idakora ngo yongerere ubushomeri ubushobozi nko kubasibiza 😂😂😂,2,0,0,0,0,0
kinyarwanda/new_8_00084,"@user ,mu by'ukuri ibintu byanyu byo kwanga kwishyura umuntu amuhaye Cheque byaje ryari??",3,0,0,0,0,0
kinyarwanda/new_8_00085,"@user Mbi cyane. Mediocre ahubwo ni Average kuko hari nizo wumva ukibaza icyo nyirayo,uwayikoze,nabayikunda icyo batekerezaga bajya gufata ibyo byemezo.😡😡😡",3,0,0,0,0,0
kinyarwanda/new_8_00091,"Mu kumvikanisha ibyo birego, izo nzobere zanagaragaje amazina y’abasirikare bakuru b’ingabo mu Rwanda babigizemo uruhare.",0,0,2,0,0,0
kinyarwanda/new_8_00092,@user True. Amafaranga si ibintu byo kunyanyagiza n'importe comment,2,0,0,0,0,0
kinyarwanda/new_8_00093,"Umwe yagize ati ""Bari barimo kunywa inzoga noneho DJ aza gushyiramo indirimbo bakunda, abo basore barahaguruka barabyina, na we ahita ahaguruka ajya kubyinana nabo, nibwo yatangiye kwagaza umwe muri bo ahita amukubita umugeri agwa hasi.""",0,0,3,0,0,0
kinyarwanda/new_8_00094,Mwihangane kbs mujye mumesa utwenda twanyu twimbere kbs😤😤😤 Ndambiwe burimunsi kujyenda nucyirwa muri(🚌) kubera umwanda mugira ahreeee😤😤😭🏃🏾‍♀️🏃🏾‍♀️ https://t.co/L9zj02JKVS,3,0,0,0,0,0
kinyarwanda/new_8_00096,"Ni ku nshuro ya mbere mu mupira w’u Rwanda bibaye ko bigera ku munsi wa nyuma hari amakipe atatu ahanganiye igikombe nubwo ku bijyanye no kumanuka mu Cyiciro cya Kabiri, akenshi byo bisobanuka ku mukino wa nyuma.",0,0,0,2,0,0
kinyarwanda/new_8_00098,@user None se abaginga baba bazi ko kubafollowinga batagira na joies😹😹😹😅 bimariye ikibbo batamfollowinga?!,2,0,0,0,0,0
kinyarwanda/new_8_00099,Hari aho bijya biba mu mashuri ugasanga umwarimu arakubwiye ngo kugira ngo nguhe amanota ni uko wansura.,0,0,3,0,0,0
kinyarwanda/new_8_00100,"Mu myaka ibiri ishize, ibyo u Rwanda rutumiza mu mahanga byarazamutse cyane ku buryo bikubye hafi inshuro eshatu ibyo rwoherezayo.",0,2,0,0,0,0
kinyarwanda/new_8_00101,"@user @user @user @user @user @user @user @user @user Murakoze Ma’am! Urugamba urutsinda neza kubera ko warwize neza bihagije, kandi ufite ibyangombwa byose, bikenewe.",0,0,0,0,0,0
kinyarwanda/new_8_00102,@user Ariko birumvika bakiraga aband barwara rero ubu abakira barangiye mureke abarwara barware😂😂😂nabo igihe kizagera sibyo ra?,0,0,0,0,0,0
kinyarwanda/new_8_00103,Yakomeje avuga ko “Kudafata ubwishingizi twe nk’Abanyarwanda muri rusange hari ingaruka bigira ku gihugu no ku bukungu bwacu.,0,0,0,0,2,0
kinyarwanda/new_8_00104,@user @user @user @user @user @user @user @user @user @user @user @user @user Ngo iby'Isi ni ubusa pe ejo ukamusanga aburana urubanza rw'ubutaka😅,0,0,0,0,0,0
kinyarwanda/new_8_00105,@user Amahoro y'Imana abane nawe,0,0,0,0,0,0
kinyarwanda/new_8_00107,Mwabakobwa mwe mwirinde gusinzira muri bus Dore narinicaranye numukobwa asinziriye numva avuze cyane ngo boscoooo wee ukoreshe condom 🗣️🗣️🗣️,0,0,0,3,0,0
kinyarwanda/new_8_00108,"Ati “ Barwanye umugabo aniga umugore we ku bw’amahirwe aza kumucika ariruka ajya guhuruza abaturanyi n’ubuyobozi bw’inzego z’ibanze, abaturanyi baje bashakisha umugabo mu rugo baramubura, naho undi yabonye umugore agiye agira umujinya afata umwana wabo w’amezi arindwi wari uryamye ahita yiruka baramubura, bakomeje gushakisha ahantu hose barababura biba ngombwa ko baryama bakagira ngo wenda yabihishe ari buboneke mugitondo.”",0,0,3,0,0,0
kinyarwanda/new_8_00109,"Igaruka ku musore wagiye mu kabari akahahurira n’umukobwa bagahuza urugwiro ariko umukobwa akajya yirya, umusore yagera aho akamubwira ko ibyo yigira byose baratahana.",0,0,0,2,0,0
kinyarwanda/new_8_00110,"Bishwe bari kumwe n’umwana, Mama wa Uwacu Julienne yari ahetse.",0,0,3,0,0,0
kinyarwanda/new_8_00112,@user @user 😩😩Maze maze gucumura kubera izo dimples zawe🤧🤧🤧🤧,2,0,0,0,0,0
kinyarwanda/new_8_00113,#Kwibuka28 URUMURI RUTAZIMA ARIRWO RUMURI RWUBUZIMA NTITUZATUMA RUZIMA. TURIBUKA-TWIYUBAKA @user @user @user @user @user @user @user https://t.co/pM74EEoNhA,0,0,0,0,0,0
kinyarwanda/new_9_00001,Ndanyereye nikubita mu mabyi. ,0,0,0,0,0,3
kinyarwanda/new_9_00002,Umwana ari kurya voka yaboze.,0,0,0,0,0,2
kinyarwanda/new_9_00003,Ururenda afite mu nnyo ye ruri gutuma anuka cyane,0,0,0,0,0,3
kinyarwanda/new_9_00004,Biteye ishozi kubona umuntu mukuru nkawe ari kunnya ku gasozi.,0,0,0,0,0,3
kinyarwanda/new_9_00005,Mpuye nawe ari kwituma mu gihuru numva isesemi iranyishe.,0,0,0,0,0,3
kinyarwanda/new_9_00006,Za nkari twari twashyize mu icupa nk'umuti arazinyoye. ,0,0,0,0,0,3
kinyarwanda/new_9_00007,Biteye isoni n'ikimwaro kubona abantu bari gukorera Imibonano mpuzabitsina ku gasozi.,0,0,0,0,0,3
kinyarwanda/new_9_00008,Umuntu nkawe uri kugenda urebera amashusho y'urukozasoni mu modoka?,0,0,0,0,0,2
kinyarwanda/new_9_00009,Ukuntu uba warase icyo kibuno kandi kivamo amabyi gusa.,2,0,0,0,0,3
kinyarwanda/new_9_00010,Arikuninda amashyira mu gitsina.,0,0,0,0,0,3
kinyarwanda/new_9_00011,Iki gisebe cyawe kirirwa gitumaho amasazi umuntu ntiyarya akireba.,0,0,0,0,0,3
kinyarwanda/new_9_00012,Uyu mwana narindikumukinisha noneho antaye ibimwira mu maso. ,0,0,0,0,0,3
kinyarwanda/new_9_00013,Ibyo  bicandwe byawe ubitaye mu biryo narindi  kurya.,0,0,0,0,0,3
kinyarwanda/new_9_00014,Iyi myanda yateje umunuko ukabije hano.,0,0,0,0,0,3
kinyarwanda/new_9_00015,Narindimo ngenda ndya umwembe nca ku birutsi numva ugiye kugaruka.,0,0,0,0,0,3
kinyarwanda/new_9_00016,Twari dutangiye kurya ahita atangira kuruka tuba turabiretse.,0,0,0,0,0,3
kinyarwanda/new_9_00017,Ntakubeshye uranuka Pe! ayo magaragamba si ay'abantu!,0,0,0,0,0,3
kinyarwanda/new_9_00018,Ibyo bino byawe byuzuyemo ibimeme nibyo wirirwa urata koko?,2,0,0,0,0,3
kinyarwanda/new_9_00019, Ntakubeshye uteye isesemi nk'umubiri wasazwe n'ibibembe.,0,0,0,0,0,3
kinyarwanda/new_9_00020,Amagambo uvuga ameze nko guta ibikororwa ku muntu uri kurya.,0,0,0,0,0,3
kinyarwanda/new_9_00021,Erega uri guconcomera amayezi nk'imbwa. Uzarya n'ibizakwica.,0,0,0,0,0,3
kinyarwanda/new_9_00022,Yabababa! Ari kwituma impiswi kubera kurya imyembe myinshi.,0,0,0,0,0,3
kinyarwanda/new_9_00023,Mburugu iraguhamije pe! None wirirwa unuka nk'imboga zagaze.,0,0,0,0,0,3
kinyarwanda/new_9_00024,Ayo mazuru yawe ahoramo umwanda niyo mpamvu uba watunukiye.,0,0,0,0,0,3
kinyarwanda/new_9_00025,Ndakurahiye ukaba warya ureba imborera irimo ibishorobwa!,0,0,0,0,0,3
kinyarwanda/new_9_00026,Kubona umupira w'umwana witayeho inkonda biba biteye ishozi.,0,0,0,0,0,3
kinyarwanda/new_9_00027, Ibyo biryo urikurya babishyizemo amase.,0,0,0,0,0,3
kinyarwanda/new_9_00028,Ubwo twese twari twicaye twiturije tubona ararutse maze bidutarukira mu maso.,0,0,0,0,0,3
kinyarwanda/new_9_00029,Uyu mwobo uri kunuka cyane nk'uwaboreyemo imbeba!,0,0,0,0,0,3
kinyarwanda/new_9_00030,"Ibaze ko Kalisa yarimo arya, agasangamo amara y'inkoko? nanjye ubwanjye ndumva ngiye nko kuruka!",0,0,0,0,0,3
kinyarwanda/new_9_00031,Byanteye isesemi kubona ukuntu uyu mwana arikurya ibimwira bye! ,0,0,0,0,0,3
kinyarwanda/new_9_00032,Aranuka nk'uwinereye amaziranoki y'agakanzu!,0,0,0,0,0,3
kinyarwanda/new_9_00033,Umunuko w'izi ngurube wakwiye ahantu hose.,0,0,0,0,0,3
kinyarwanda/new_9_00034,"Iyi misarani bayividuye, ariko n'amazi yanze kumanuka.",0,0,0,0,0,3
kinyarwanda/new_9_00035,"Yabyutse abona inyo zitonze umurongo, naho ni imbeba zapfiriye munsi y'uburiri bwe.",0,0,0,0,0,3
kinyarwanda/new_9_00036,Mu gitsina cye hatangiye gutonyagurikamo ibisebe bikazana n'amashyira.,0,0,0,0,0,3
kinyarwanda/new_9_00037,Bya binure by'ingurune nsanze ari kubirya bikiri bibisi,0,0,0,0,0,3
kinyarwanda/new_9_00038,Nahanyuze ntazi uyu musarani bawusenye mba nguyemo none umwanda wuzuye ku myenda yose,0,0,0,0,0,3
kinyarwanda/new_9_00039,Arikurira mu bwiherero.,0,0,0,0,0,3
kinyarwanda/new_9_00040,Uru ruyoka rwaboreye ahangaha none rwahateye umunuko ndumva ngiye kugarura ibyo nariye.,0,0,0,0,0,3
kinyarwanda/new_9_00041,Nihumurije mu kwaha kwe nenda kuruka kubera impumuro mbi irimo.,0,0,0,0,0,3
kinyarwanda/new_9_00042,Uziko kiriya cyondo umwana ari kurya bacyinyanyemo?,0,0,0,0,0,3
kinyarwanda/new_9_00043,"Nyereye mu mazirantoki umwana yutumye aha ntabizi, nyikubutamo.",0,0,0,0,0,3
kinyarwanda/new_9_00044,Uteye isesemi neza neza nko kubona inyo zirikuva muri voka warugiye kurya!,0,0,0,0,0,3
kinyarwanda/new_9_00045,Bya bijumba yahereye mu gitondo arya byamuguye nabi none arikwituma ibihitwe gusa gusa.,0,0,0,0,0,3
kinyarwanda/new_9_00046,Ahantu yipfuniye yahataye ibimyira bingana nk'ikiro.,0,0,0,0,0,3
kinyarwanda/new_9_00047,Ari gusohora ururenda ruvanze n'amashyira kubera cya kirwara.,0,0,0,0,0,3
kinyarwanda/new_9_00048,Ese ubwo waretse kwanika uwo mwoyo hanze ko mbona wuzuyemo amaziranoki.,0,0,0,0,0,3
kinyarwanda/new_9_00049,Uwo munwa wawe wuzuyeho ibinwete nk'iby'ihene none reba ukuntu uri kwirirwa uwurigata!,0,0,0,0,0,3
kinyarwanda/new_9_00050,Amaze gukora muri uriya muhaha we ahita arya umwembe adakarabye.,0,0,0,0,0,3
kinyarwanda/new_9_00051,Uteye isesemi nk'ubukurugutwa bamennyemo amazi.,2,0,0,0,0,3
kinyarwanda/new_9_00052,Gahekenye ibikonoshwa.,2,0,0,0,0,2
kinyarwanda/new_9_00053,Biriya bibyi imvura yabiguyemo.,0,0,0,0,0,3
kinyarwanda/new_9_00054,Arikurya imyembe y'ibibore.,0,0,0,0,0,3
kinyarwanda/new_9_00055,Bya biryo byabereye imigajye mu nkono. ,0,0,0,0,0,3
kinyarwanda/new_9_00056,Biteye isesemi kubona umuntu w'inkumi nkawe agendana ubutuna mu maso.,0,0,0,0,0,3
kinyarwanda/new_9_00057,"Incakwaha ze iyo zivanze n'ibyuya, ntiwarya umwicaye iruhande.",0,0,0,0,0,3
kinyarwanda/new_9_00058,Ahantu ihene yataye umuziha hari gutuma amasazi.,0,0,0,0,0,3
kinyarwanda/new_9_00059,Yiriwe Ari kuduturira ubwangati.,0,0,0,0,0,3
kinyarwanda/new_9_00060,Amagambo uvuga abishye nko guhekenya umususwe.,0,0,0,0,0,3
kinyarwanda/new_9_00061,Narindi kumuhandura amavunja antubukiraho.,0,0,0,0,0,3
kinyarwanda/new_9_00062,Ibyo biryo uri kurya batayemo ikimwira.,0,0,0,0,0,3
kinyarwanda/new_9_00063,Wambaye umupira yipfunishije.,0,0,0,0,0,3
kinyarwanda/new_9_00064,Umunuko w'isayo y'ingurube watubujije kurya.,0,0,0,0,0,3
kinyarwanda/new_9_00065,Ibivoka byaboze bivamo inyo.,0,0,0,0,0,3
kinyarwanda/new_9_00066,Aho yicaye ahava ahasize amashyira kubera imitezi.,0,0,0,0,0,3
kinyarwanda/new_9_00067,Umubiri we warwnzwe n'ibinyoro none ntiwakwifuza kurya umureba.,0,0,0,0,0,3
kinyarwanda/new_9_00068,Genda neza udakandagira ayo mabyi.,0,0,0,0,0,3
kinyarwanda/new_9_00069,Bariya bana bari kurya ibyaboze?,0,0,0,0,0,3
kinyarwanda/new_9_00070,wa musarane watangiye kuvamo innyo,0,0,0,0,0,3
kinyarwanda/new_9_00071,aha hantu ni inde wahaneye?,0,0,0,0,0,3
kinyarwanda/new_9_00072,None se ndaterura umwana witumye mju myenda?,0,0,0,0,0,3
kinyarwanda/new_9_00073,Reba uko gisa n'ibyo bikari mu myenda,2,0,0,0,0,3
kinyarwanda/new_9_00074,Ntukage ugenda wanitse ikibuno hanze,0,0,0,0,0,3
kinyarwanda/new_9_00075,Igisebe ke kiraninda amashyira,0,0,0,0,0,3
kinyarwanda/new_9_00076,Mbega igisebe kinuka,0,0,0,0,0,3
kinyarwanda/new_9_00077,Banza wipfune urwo rumwira,0,0,0,0,0,3
kinyarwanda/new_9_00078,Reba aya macandwe wujuje aha,1,0,0,0,0,3
kinyarwanda/new_9_00079,Hanukaga kubi kubera umwanda,0,0,0,0,0,3
kinyarwanda/new_9_00080,"uramutse ubonye ibirutsi by'umurwayi wa marariya, ntiwazamukumbura",0,0,0,0,0,3
kinyarwanda/new_9_00081,twarimo tugenda mu modoka aba arandukiye,0,0,0,0,0,3
kinyarwanda/new_9_00082,ibimeme bye biranuka wagirango ntazi koga,0,0,0,0,0,3
kinyarwanda/new_9_00083,umubiri we ni ibibembe gusa binuka kubi,0,0,0,0,0,3
kinyarwanda/new_9_00084,namurebaga akorora ahita icira igikororwa mu biryo,0,0,0,0,0,3
kinyarwanda/new_9_00085,Arimo kurya yicaye impande z'impiswi abana bahaneye.,0,0,0,0,0,3
kinyarwanda/new_9_00086,kamana yikoreye imborera y'imvamwoyo,0,0,0,0,0,3
kinyarwanda/new_9_00087,Rusi arikurya ubugari biteye ishozi,0,0,0,0,0,3
kinyarwanda/new_9_00088,uriya mwana arikurira imbere y'amase wagira ngo n'inka itaye umuziha,0,0,0,0,0,3
kinyarwanda/new_9_00089,Buri gihe uriyamwana iyo yarwaye akaruka akinisha ibirutsi bye.,0,0,0,0,0,3
kinyarwanda/new_9_00090,kunuka biterwa n'amabyi abayavuye muri toyi.,0,0,0,0,0,3
kinyarwanda/new_9_00091,amara yakazuba  yaboreye  munda  maze aranuka.,0,0,0,0,0,3
kinyarwanda/new_9_00092,ibirutsi bya karangwa biteye isesemi,0,0,0,0,0,3
kinyarwanda/new_9_00093,ngwabije  aranuka  nk' imbwa  y' aboze.,0,0,0,0,0,3
